pmid	author	order
27408755	Audrey_Gordon	7
27408755	Stephanee_Ophey	8
27408755	Paul_Komenda	9
27408754	Laurette_Geldenhuys	1
27408754	Peter_Nicholson	2
27408754	Namita_Sinha	3
27408754	Angela_Dini	4
27408754	Steve_Doucette	5
27408754	Talal_Alfaadhel	6
27408754	Valerie_Keough	7
27408754	Michael_West	8
25422679	Zhenjun_Hu	1
25421078	Lesley_Gotlib_Conn	1
25421078	Aynsely_Young	2
25421078	Ori_D_Rotstein	3
25421078	Emil_Schemitsch	4
25408183	M_S_Zanchetta	1
25408183	C_Maheu	2
25408183	C_Fontaine	3
25408183	L_Salvador-Watts	4
25408183	N_Wong	5
25408179	I_Pike	1
25408179	R_J_McDonald	2
25408179	S_Piedt	3
25408179	A_K_Macpherson	4
25408177	A_Vanasse	1
25408177	J_Courteau	2
25408177	S_Asghari	3
25408177	D_Leroux	4
25408177	L_Cloutier	5
25378755	Mark_A_Bellis	1
25378755	Karen_Hughes	2
25378755	Nicola_Leckenby	3
25378755	Lisa_Jones	4
25378755	Adriana_Baban	5
25378755	Margarita_Kachaeva	6
25378755	Robertas_Povilaitis	7
25378755	Iveta_Pudule	8
25378755	Gentiana_Qirjako	9
25378755	Betül_Ulukol	10
25378755	Marija_Raleva	11
25378755	Natasa_Terzic	12
25378726	Natacha_Carragher	1
25378726	Joshua_Byrnes	2
25378726	Christopher_M_Doran	3
25378726	Anthony_Shakeshaft	4
25375307	R_Douglas_Wilson	1
25375307	R_Douglas_Wilson	2
25375307	Francois_Audibert	3
25375307	Jo-Ann_Brock	4
25375307	Carla_Campagnolo	5
25375307	June_Carroll	6
25375307	Lola_Cartier	7
25375307	David_Chitayat	8
25375307	Alain_Gagnon	9
25375307	Jo-Ann_Johnson	10
25375307	Sylvie_Langlois	11
25375307	W_Kim_MacDonald	12
25375307	Lynn_Murphy-Kaulbeck	13
25375307	Nanette_Okun	14
25375307	Melanie_Pastuck	15
25375307	Vanessa_Popa	16
25375302	Rachel_Kupets	1
25375302	Yan_Lu	2
25375302	Danielle_Vicus	3
25375302	Lawrence_Paszat	4
25371692	Kathy_Malejczyk	1
25371692	Jennifer_Gratrix	2
25371692	Avril_Beckon	3
25371692	Danusia_Moreau	4
25371692	Gwenna_Williams	5
25371692	Dennis_Kunimoto	6
25371692	Rabia_Ahmed	7
25364015	Sharan_Lail	1
25364015	Kelly_Sequeira	2
25364015	Jenny_Lieu	3
25364015	Irfan_A_Dhalla	4
25356694	M_Hamze	1
25356694	S_Hlais	2
25356694	F_Dabboussi	3
25356694	H_Mallat	4
25343466	M_Jaghbir	1
25343466	S_Shareif	2
25343466	M_Ahram	3
25285127	Mohammad_Rubayet_Hasan	1
25285127	Rusung_Tan	2
25285127	Ghada_N_Al-Rawahi	3
25285127	Eva_Thomas	4
25285127	Peter_Tilley	5
25270747	Isabelle_Sonja_Keller	1
25270747	Jan_Frederic_Brachlow	2
25270747	Christian_Padevit	3
25270747	Michael_Kurz	4
25270747	Hubert_John	5
25222365	Aliya_Khan	1
25222365	Michel_Fortier	2
25222365	Michel_Fortier	3
25222365	Robert_Reid	4
25222365	Beth_L_Abramson	5
25222365	Jennifer_Blake	6
25222365	Sophie_Desindes	7
25222365	Sylvie_Dodin	8
25222365	Lisa_Graves	9
25222365	Bing_Guthrie	10
25222365	Shawna_Johnston	11
25222365	Aliya_Khan	12
25222365	Timothy_Rowe	13
25222365	Namrita_Sodhi	14
25222365	Penny_Wilks	15
25222365	Wendy_Wolfman	16
25222364	Robert_Reid	1
25222364	Beth_L_Abramson	2
25222364	Jennifer_Blake	3
25222364	Sophie_Desindes	4
25222364	Sylvie_Dodin	5
25222364	Shawna_Johnston	6
25222364	Timothy_Rowe	7
25222364	Namrita_Sodhi	8
25222364	Penny_Wilks	9
25222364	Wendy_Wolfman	10
25222364	Michel_Fortier	11
25222364	Robert_Reid	12
25222364	Beth_L_Abramson	13
25222364	Jennifer_Blake	14
25222364	Sophie_Desindes	15
25222364	Sylvie_Dodin	16
25222364	Lisa_Graves	17
25222364	Bing_Guthrie	18
25222364	Aliya_Khan	19
25222364	Shawna_Johnston	20
25222364	Timothy_Rowe	21
25222364	Namrita_Sodhi	22
25222364	Penny_Wilks	23
25222364	Wendy_Wolfman	24
25222363	Ali_Hassan_Hamed	1
25222363	Robert_Emerson	2
25222363	Leo_Bonaventura	3
25222363	Srdjan_Saso	4
25222363	Giuseppe_Del_Priore	5
25222355	Anjali_Kulkarni	1
25222355	Emily_Wright	2
25222355	John_Kingdom	3
25222168	Deborah_Money	1
25222168	Karen_Tulloch	2
25222168	Isabelle_Boucoiran	3
25222168	Sheila_Caddy	4
25222168	Mark_H_Yudin	5
25222168	Victoria_Allen	6
25222168	Celine_Bouchard	7
25222168	Marc_Boucher	8
25222168	Isabelle_Boucoiran	9
25222168	Sheila_Caddy	10
25222168	Eliana_Castillo	11
25222168	Heather_Gottlieb	12
25222168	V_Logan_Kennedy	13
25222168	Deborah_Money	14
25222168	Kellie_Murphy	15
25222168	Gina_Ogilvie	16
25222168	Caroline_Paquet	17
25222168	Julie_van_Schalkwyk	18
25222166	Flora_F_Teng	1
25222166	Steve_E_Kalloger	2
25222166	Lori_Brotto	3
25222166	Jessica_N_McAlpine	4
25222165	A_Cristina_Rossi	1
25222165	Federico_Prefumo	2
25214657	Lisa_Zhu	1
25214657	Andrea_Fox	2
25214657	Yu_Chun_Chan	3
25150354	A_Bhayat	1
25150354	M_A_M_Ali	2
25110379	Shyama_Kuruvilla	1
25110379	Julian_Schweitzer	2
25110379	David_Bishai	3
25110379	Sadia_Chowdhury	4
25110379	Daniele_Caramani	5
25110379	Laura_Frost	6
25110379	Rafael_Cortez	7
25110379	Bernadette_Daelmans	8
25110379	Andres_de_Francisco	9
25110379	Taghreed_Adam	10
25110379	Robert_Cohen	11
25110379	Y_Natalia_Alfonso	12
25110379	Jennifer_Franz-Vasdeki	13
25110379	Seemeen_Saadat	14
25110379	Beth_Anne_Pratt	15
25110379	Beatrice_Eugster	16
25110379	Sarah_Bandali	17
25110379	Pritha_Venkatachalam	18
25110379	Rachael_Hinton	19
25110379	John_Murray	20
25110379	Sharon_Arscott-Mills	21
25110379	Henrik_Axelson	22
25110379	Blerta_Maliqi	23
25110379	Intissar_Sarker	24
25110379	Rama_Lakshminarayanan	25
25110379	Troy_Jacobs	26
25110379	Susan_Jack	27
25110379	Susan_Jacks	28
25110379	Elizabeth_Mason	29
25110379	Abdul_Ghaffar	30
25110379	Nicholas_Mays	31
25110379	Carole_Presern	32
25110379	Flavia_Bustreo	33
25110378	José_María_Gutiérrez	1
25110378	Thierry_Burnouf	2
25110378	Robert_A_Harrison	3
25110378	Juan_J_Calvete	4
25110378	Ulrich_Kuch	5
25110378	David_A_Warrell	6
25110378	David_J_Williams	7
25023772	B_Khan	1
25023772	B_I_Avan	2
24995744	A_A_Faydhi	1
24995744	Y_A_Kassem	2
24995744	A_M_Al-Shabassy	3
24995744	S_Ahmed	4
24995744	A_Al-Shareef	5
24995735	A_El_Attik	1
24995735	H_Awadalla	2
24995735	A_Fakhry	3
24995735	E_Abdel_Wahab	4
24991781	A_Stinchcombe	1
24991781	N_Kuran	2
24991781	S_Powell	3
24991775	S_C_Kaai	1
24991775	S_R_Manske	2
24991775	S_T_Leatherdale	3
24991775	K_S_Brown	4
24991775	D_Murnaghan	5
24991774	A_Barisic	1
24991774	S_T_Leatherdale	2
24991774	R_Burkhalter	3
24991774	R_Ahmed	4
24991770	H_Lindsay	1
24991770	M_Brussoni	2
24952125	L_Metwally	1
24952125	N_Gomaa	2
24952125	R_Hassan	3
26399202	A_D_Harries	1
26399202	A_Jahn	2
26399202	A_Ben-Smith	3
26399202	O_J_Gadabu	4
26399202	G_P_Douglas	5
26399202	A_Seita	6
26399202	A_Khader	7
26399202	R_Zachariah	8
24945560	D_S_Elyan	1
24945560	J_H_Monestersky	2
24945560	M_O_Wasfy	3
24945560	B_Noormal	4
24945560	B_A_Oyofo	5
24940017	Krishna_D_Rao	1
24940017	Varduhi_Petrosyan	2
24940017	Edson_Correia_Araujo	3
24940017	Diane_McIntyre	4
24932932	M_N_Al-Muammar	1
24932932	M_El-Shafie	2
24932932	S_Feroze	3
24927294	Laura_A_Magee	1
24927294	Anouk_Pels	2
24927294	Michael_Helewa	3
24927294	Evelyne_Rey	4
24927294	Peter_von_Dadelszen	5
24927294	Laura_A_Magee	6
24927294	Francois_Audibert	7
24927294	Emmanuel_Bujold	8
24927294	Anne-Marie_Côté	9
24927294	Myrtle_Joanne_Douglas	10
24927294	Genevieve_Eastabrook	11
24927294	Tabassum_Firoz	12
24927294	Paul_Gibson	13
24927294	Andrée_Gruslin	14
24927294	Jennifer_Hutcheon	15
24927294	Gideon_Koren	16
24927294	Ian_Lange	17
24927294	Line_Leduc	18
24927294	Alexander_G_Logan	19
24927291	Linzi_E_A_Williamson	1
24927291	Karen_L_Lawson	2
24927291	Pamela_J_Downe	3
24927291	Roger_A_Pierson	4
24927193	Wee-Shian_Chan	1
24927193	Evelyne_Rey	2
24927193	Nancy_E_Kent	3
24927193	Wee-Shian_Chan	4
24927193	Nancy_E_Kent	5
24927193	Evelyne_Rey	6
24927193	Thomas_Corbett	7
24927193	Michèle_David	8
24927193	M_Joanne_Douglas	9
24927193	Paul_S_Gibson	10
24927193	Laura_Magee	11
24927193	Marc_Rodger	12
24927193	Reginald_E_Smith	13
24927185	Margot_Kuo	1
24927185	Deborah_M_Money	2
24927185	Maria_Alvarez	3
24927185	Jane_A_Buxton	4
24927185	Mel_Krajden	5
24927185	Richard_T_Lester	6
24927185	Gina_Ogilvie	7
24927185	Mark_Gilbert	8
24800768	Vincent_Mooser	1
24799757	Zhenyi_Li	1
24799757	Lyn_Jongbloed	2
24799757	Elizabeth_Dean	3
24799754	Sue_Murphy	1
24799754	Megan_Dalton	2
24799754	Diana_Dawes	3
24799720	Isabelle_Barthélémy	1
24799720	Denis_Lebel	2
24799720	Régis_Vaillancourt	3
24799720	Chris_Niro	4
24799720	Jonathan_Mitchell	5
24799720	Jean-François_Bussières	6
24798670	Leah_Pink	1
24798670	Valérie_Rancourt	2
24798670	Allan_Gordon	3
24798669	Rayven_Snodgrass	1
24798669	Christopher_Naugler	2
24798667	Annie_Lamontagne	1
24798667	Anne-Marie_Côté	2
24798667	Evelyne_Rey	3
24798666	Tharani_Kandasamy	1
24798666	Rebecca_Cherniak	2
24798666	Rajiv_Shah	3
24798666	Mark_H_Yudin	4
24798666	Rachel_Spitzer	5
24755500	Claas_Lennart_Neumann	1
24755500	Egbert_Godehard_Schulz	2
24753659	Balaji_S_Rao	1
24753659	Krishna_Kant_Gupta	2
24753659	Pujitha_Karanam	3
24753659	Anusha_Peruri	4
24719508	Anuradha_Sawant	1
24719508	Andrew_A_House	2
24719508	Tom_J_Overend	3
24700997	Emmanuel_Chanda	1
24700997	Constantino_D_Remijo	2
24700997	Harriet_Pasquale	3
24700997	Samson_P_Baba	4
24700997	Richard_L_Lako	5
24666454	Everlyne_Gomez	1
24666454	James_G_Wright	2
24618376	P_C_Parkin	1
24618376	J_Degroot	2
24618376	A_Macpherson	3
24618376	P_Fuselli	4
24618376	C_Macarthur	5
24612897	Sheila_Caddy	1
24612897	Mark_H_Yudin	2
24612897	Julie_Hakim	3
24612897	Deborah_M_Money	4
24612897	Mark_H_Yudin	5
24612897	Victoria_M_Allen	6
24612897	Celine_Bouchard	7
24612897	Marc_Boucher	8
24612897	Sheila_Caddy	9
24612897	Eliana_Castillo	10
24612897	Deborah_M_Money	11
24612897	Kellie_E_Murphy	12
24612897	Gina_Ogilvie	13
24612897	Caroline_Paquet	14
24612897	Wendy_V_Norman	15
24612893	Rebecca_Arthur	1
24612893	John_Kachura	2
24612893	Grace_Liu	3
24612893	Crystal_Chan	4
24612893	Heather_Shapiro	5
24612890	Erin_Knight	1
24612890	Margaret_Morris	2
24612890	Maureen_Heaman	3
24518914	Lori_E_Ross	1
24518914	Lesley_A_Tarasoff	2
24518914	Scott_Anderson	3
24518914	Datejie_Green	4
24518914	Rachel_Epstein	5
24518914	Stu_Marvel	6
24518914	Leah_S_Steele	7
24518909	Sarka_Lisonkova	1
24518909	Yasser_Sabr	2
24518909	K_S_Joseph	3
24489559	Joseph_Y_Ting	1
24489559	Vicki_Sk_Goh	2
24489559	Horacio_Osiovich	3
24444289	Nanette_Okun	1
24444289	Sony_Sierra	2
24444289	Wilson_R_Douglas	3
24444289	Francois_Audibert	4
24444289	Carla_Campagnolo	5
24444289	June_Carroll	6
24444289	Lola_Cartier	7
24444289	David_Chitayat	8
24444289	Alain_Gagnon	9
24444289	Sylvie_Langlois	10
24444289	Lynn_Murphy-Kaulbeck	11
24444289	W_Kim_MacDonald	12
24444289	Melanie_Pastuck	13
24444289	Lih_Yeen_Tan	14
24444289	Valda_Poplak	15
24444289	Helen_Robson	16
24444284	Azar_Mehrabadi	1
24444284	Shiliang_Liu	2
24444284	Sharon_Bartholomew	3
24444284	Jennifer_A_Hutcheon	4
24444284	Michael_S_Kramer	5
24444284	Robert_M_Liston	6
24444284	K_S_Joseph	7
24431936	Bisher_Alshanawani	1
24431936	Nawarah_Alarfaj	2
24431936	Feras_Alshomer	3
24431936	Muhammad_Mamdani	4
24431936	Tara_Gomes	5
24431936	James_Mahoney	6
24405880	Richard_Brown	1
24405880	Robert_Gagnon	2
24405880	Marie-France_Delisle	3
24405880	Robert_Gagnon	4
24405880	Emmanuel_Bujold	5
24405880	Melanie_Basso	6
24405880	Hayley_Bos	7
24405880	Richard_Brown	8
24405880	Stephanie_Cooper	9
24405880	Joan_Crane	10
24405880	Gregory_Davies	11
24405880	Katy_Gouin	12
24405880	Savas_Menticoglou	13
24405880	William_Mundle	14
24405880	Christy_Pylypjuk	15
24405880	Anne_Roggensack	16
24405880	Frank_Sanderson	17
24405880	Vyta_Senikas	18
24405879	Dorothy_Shaw	1
24405879	Guylaine_Lefebvre	2
24405879	Celine_Bouchard	3
24405879	Jodi_Shapiro	4
24405879	Jennifer_Blake	5
24405879	Lisa_Allen	6
24405879	Krista_Cassell	7
24405879	Nicholas_Leyland	8
24405879	Wendy_Wolfman	9
24405879	Catherine_Allaire	10
24405879	Alaa_Awadalla	11
24405879	Carolyn_Best	12
24405879	Sheila_Dunn	13
24405879	Mark_Heywood	14
24405879	Madeleine_Lemyre	15
24405879	Violaine_Marcoux	16
24405879	Chantal_Menard	17
24405879	Frank_Potestio	18
24405879	David_Rittenberg	19
24405879	Sukhbir_Singh	20
24405879	Jodi_Shapiro	21
24405879	Saima_Akhtar	22
24405879	Bruno_Camire	23
24405879	Jan_Christilaw	24
24405879	Julie_Corey	25
24405879	Erin_Nelson	26
24405879	Marianne_Pierce	27
24405879	Deborah_Robertson	28
24405879	Anne_Simmonds	29
24403672	Rakib_Mohammed	1
24403672	Jeff_Poss	2
24403672	Mary_Egan	3
24403672	Susan_Rappolt	4
24403672	Katherine_Berg	5
24381383	Shreya_S_Prasanna	1
24381383	Nicol_Korner-Bitensky	2
24381383	Sara_Ahmed	3
25780618	Adeera_Levin	1
25780618	Soroka_Steven	2
25780618	Allu_Selina	3
25780618	Au_Flora	4
25780618	Gil_Sarah	5
25780618	Manns_Braden	6
25780611	Manish_M_Sood	1
25780611	Sarah_E_Bota	2
25780611	Eric_McArthur	3
25780611	Moira_K_Kapral	4
25780611	Navdeep_Tangri	5
25780611	Greg_Knoll	6
25780611	Deborah_Zimmerman	7
25780611	Amit_X_Garg	8
25780610	Amber_O_Molnar	1
25780610	Darren_A_Yuen	2
25780610	Navdeep_Tangri	3
25780610	Victor_L_Jensen	4
26393048	H_Muttai	1
26393048	K_F_Laserson	2
26393048	I_Akello	3
26393048	L_Nyabiage	4
26393048	J_Gondi	5
26393048	J_Mutegi	6
26393048	J_Williamson	7
26393048	A_K_Nakashima	8
26393048	M-L_Ackers	9
24347713	Viroj_Tangcharoensathien	1
24347713	Supon_Limwattananon	2
24347713	Rapeepong_Suphanchaimat	3
24347713	Walaiporn_Patcharanarumol	4
24347713	Krisada_Sawaengdee	5
24347713	Weerasak_Putthasri	6
24347710	James_Campbell	1
24347710	James_Buchan	2
24347710	Giorgio_Cometto	3
24347710	Benedict_David	4
24347710	Gilles_Dussault	5
24347710	Helga_Fogstad	6
24347710	Inês_Fronteira	7
24347710	Rafael_Lozano	8
24347710	Frank_Nyonator	9
24347710	Ariel_Pablos-Méndez	10
24347710	Estelle_E_Quain	11
24347710	Ann_Starrs	12
24347710	Viroj_Tangcharoensathien	13
24347707	James_Buchan	1
24347707	Ian_D_Couper	2
24347707	Viroj_Tangcharoensathien	3
24347707	Khampasong_Thepannya	4
24347707	Wanda_Jaskiewicz	5
24347707	Galina_Perfilieva	6
24347707	Carmen_Dolea	7
24246399	Sharon_A_Sadry	1
24246399	Leanne_R_De_Souza	2
24246399	Mark_H_Yudin	3
24246397	Melissa_Aragon	1
24246397	Erica_Chhoa	2
24246397	Riki_Dayan	3
24246397	Amy_Kluftinger	4
24246397	Zoe_Lohn	5
24246397	Karen_Buhler	6
24165063	Deborah_Money	1
24165063	Victoria_M_Allen	2
24165063	Mark_H_Yudin	3
24165063	Victoria_M_Allen	4
24165063	Celine_Bouchard	5
24165063	Marc_Boucher	6
24165063	Sheila_Caddy	7
24165063	Eliana_Castillo	8
24165063	Deborah_Money	9
24165063	Kellie_E_Murphy	10
24165063	Gina_Ogilvie	11
24165063	Caroline_Paquet	12
24165063	Vyta_Senikas	13
24165063	Julie_van_Schalkwyk	14
24165062	Valérie_Désilets	1
24165062	François_Audibert	2
24165062	R_Wilson	3
24165062	Francois_Audibert	4
24165062	Jo-Ann_Brock	5
24165062	June_Carroll	6
24165062	Lola_Cartier	7
24165062	Alain_Gagnon	8
24165062	Jo-Ann_Johnson	9
24165062	Sylvie_Langlois	10
24165062	William_MacDonald	11
24165062	Lynn_Murphy-Kaulbeck	12
24165062	Nanette_Okun	13
24165062	Melanie_Pastuck	14
24165062	Vyta_Senikas	15
24101793	Donniel_E_Astor	1
24101793	Michael_G_Hoelzler	2
24101793	Robert_Harman	3
24101793	Richard_P_Bastian	4
24101781	Yichong_Li	1
24101781	Limin_Wang	2
24101781	Yong_Jiang	3
24101781	Mei_Zhang	4
24101781	Linhong_Wang	5
24088233	Andreas_D_Kistler	1
24007710	Andrea_Lausman	1
24007710	John_Kingdom	2
24007710	Robert_Gagnon	3
24007710	Melanie_Basso	4
24007710	Hayley_Bos	5
24007710	Joan_Crane	6
24007710	Gregory_Davies	7
24007710	Marie-France_Delisle	8
24007710	Lynda_Hudon	9
24007710	Savas_Menticoglou	10
24007710	William_Mundle	11
24007710	Annie_Ouellet	12
24007710	Tracy_Pressey	13
24007710	Christy_Pylypjuk	14
24007710	Anne_Roggensack	15
24007710	Frank_Sanderson	16
24005070	Pierre-André_Michaud	1
24005070	Anne-Emmanuelle_Ambresin	2
23997389	Martin_D_Chisholm	1
23997389	Trevor_B_Birmingham	2
23997389	Janet_Brown	3
23997389	Joy_Macdermid	4
23997389	Bert_M_Chesworth	5
23940407	Atif_Rahman	1
23940407	Jane_Fisher	2
23940407	Peter_Bower	3
23940407	Stanley_Luchters	4
23940407	Thach_Tran	5
23940407	M_Taghi_Yasamy	6
23940407	Shekhar_Saxena	7
23940407	Waquas_Waheed	8
23904640	Esteban_Gonzalez_Gasch	1
23904640	Pablo_Rivier	2
23904640	Jean_François_Bardet	3
23904637	Nancy_M_Clarke	1
23904637	David_Fraser	2
23883493	Gillian_Spiegle	1
23883493	Selina_Schmocker	2
23883493	Harden_Huang	3
23883493	J_Charles_Victor	4
23883493	Calvin_Law	5
23883493	J_Andrea_McCart	6
23883493	Erin_Diane_Kennedy	7
23876638	Ken_Imanak_Sagynbekov	1
23876636	Kimberly_Munro	1
23876636	Catherine_Jarvis	2
23876636	Ling_Yuan_Kong	3
23876636	Vinita_D'Souza	4
23876636	Lisa_Graves	5
23870781	Don_Wilson	1
23870781	Sandra_de_la_Ronde	2
23870781	Simon_Brascoupé	3
23870781	Alisha_Nicole_Apale	4
23870781	Lucy_Barney	5
23870781	Bing_Guthrie	6
23870781	Elizabeth_Harrold	7
23870781	Ojistoh_Horn	8
23870781	Robin_Johnson	9
23870781	Darrien_Rattray	10
23870781	Nicole_Robinson	11
23870781	Natsiq_Alainga-Kango	12
23870781	Gisela_Becker	13
23870781	Vyta_Senikas	14
23870781	Annie_Aningmiuq	15
23870781	Geri_Bailey	16
23870781	Darlene_Birch	17
23870781	Katsi_Cook	18
23870781	Jessica_Danforth	19
23870781	Mary_Daoust	20
23870781	Darlene_Kitty	21
23870781	Jaime_Koebel	22
23870781	Judith_Kornelsen	23
23870781	Ndakaitedzva_Tsatsa_Kotwas	24
23870781	Audrey_Lawrence	25
23870781	Amanda_Mudry	26
23870781	Vyta_Senikas	27
23870781	Gail_Theresa_Turner	28
23870781	Vicki_Van_Wagner	29
23870781	Eduardo_Vides	30
23870781	Fjola_Hart_Wasekeesikaw	31
23870781	Sara_Wolfe	32
23825882	Jee_H_Rah	1
23825882	Aashima_Garg	2
23825882	Brij_R_G_Naidu	3
23825882	Dwarka_D_Agrawal	4
23825882	Richa_S_Pandey	5
23825882	Victor_M_Aguayo	6
23825877	Paul_R_Torgerson	1
23825877	Pierpaolo_Mastroiacovo	2
23825874	Bach_Xuan_Tran	1
23823744	D_Hadorn	1
23823744	S_Dürr	2
23823744	B_Thür	3
23823744	H_Schwermer	4
23823744	C_Clemenz	5
23823744	L_Bruckner	6
23823744	L_Perler	7
23823744	T_Jemmi	8
26393012	A_Bishinga	1
26393012	R_Zachariah	2
26393012	S_Hinderaker	3
26393012	K_Tayler-Smith	4
26393012	M_Khogali	5
26393012	J_van_Griensven	6
26393012	W_van_den_Boogaard	7
26393012	M_Tamura	8
26393012	B_Christiaens	9
26393012	G_Sinabajije	10
23756279	Sukhbir_Singh	1
23756279	Carolyn_Best	2
23756279	Sheila_Dunn	3
23756279	Nicholas_Leyland	4
23756279	Wendy_Lynn_Wolfman	5
23756279	Nicholas_Leyland	6
23756279	Wendy_Wolfman	7
23756279	Catherine_Allaire	8
23756279	Alaa_Awadalla	9
23756279	Carolyn_Best	10
23756279	Sheila_Dunn	11
23756279	Mark_Heywood	12
23756279	Madeleine_Lemyre	13
23756279	Violaine_Marcoux	14
23756279	Chantal_Menard	15
23756279	Frank_Potestio	16
23756279	David_Rittenberg	17
23756279	Sukhbir_Singh	18
23756277	Colleen_D_McDermott	1
23756277	Jean_Park	2
23756277	Colin_L_Terry	3
23756277	Patrick_J_Woodman	4
23756277	Douglass_S_Hale	5
23756272	Melissa_G_Walker	1
23756272	Lisa_Allen	2
23756272	Rory_C_Windrim	3
23756272	John_Kachura	4
23756272	Lindsay_Pollard	5
23756272	Sophia_Pantazi	6
23756272	Sarah_Keating	7
23756272	Jose_C_A_Carvalho	8
23756272	John_C_P_Kingdom	9
23735459	N_Sims-Jones	1
23735459	E_Dyke	2
23729955	Adetoyeje_Y_Oyeyemi	1
23729955	Adewale_L_Oyeyemi	2
23729955	Stanley_M_Maduagwu	3
23729955	Adamu_A_Rufai	4
23729955	Salamatu_U_Aliyu	5
23716640	Zhenjun_Hu	1
23716640	Yi-Chien_Chang	2
23716640	Yan_Wang	3
23716640	Chia-Ling_Huang	4
23716640	Yang_Liu	5
23716640	Feng_Tian	6
23716640	Brian_Granger	7
23716640	Charles_Delisi	8
23678195	Sufang_Guo	1
23678195	Xulan_Fu	2
23678195	Robert_W_Scherpbier	3
23678195	Yan_Wang	4
23678195	Hong_Zhou	5
23678195	Xiaoli_Wang	6
23678195	David_B_Hipgrave	7
23667365	Sophie_Landa	1
23667365	Robbie_Duschinsky	2
23667360	Carolanne_Mattard-Labrecque	1
23667360	Leila_Ben_Amor	2
23667360	Mélanie_M_Couture	3
23599549	Shauna_M_Downs	1
23599549	Anne_Marie_Thow	2
23599549	Stephen_R_Leeder	3
23554527	Zunyou_Wu	1
23554523	Bradley_M_Mathers	1
23554523	Louisa_Degenhardt	2
23554523	Chiara_Bucello	3
23554523	James_Lemon	4
23554523	Lucas_Wiessing	5
23554523	Mathew_Hickman	6
26393004	R_Basnet	1
26393004	B_R_Shrestha	2
26393004	S_B_Nagaraja	3
26393004	B_Basnet	4
26393004	S_Satyanarayana	5
26393004	R_Zachariah	6
23476091	Yang_Li	1
23476091	Cui_Ying	2
23476091	Guo_Sufang	3
23476091	Philippa_Brant	4
23476091	Li_Bin	5
23476091	David_Hipgrave	6
23467669	Aurélie_Guérin	1
23467669	Elaine_Caron	2
23467669	Denis_Lebel	3
23467669	Jean-François_Bussières	4
23449757	Eve_Chaput	1
23449757	Anita_Gross	2
23449757	Ryan_Stewart	3
23449757	Gordon_Nadeau	4
23449757	Charlie_H_Goldsmith	5
23397353	Peter_Barron	1
23397353	Yogan_Pillay	2
23397353	Tanya_Doherty	3
23397353	Gayle_Sherman	4
23397353	Debra_Jackson	5
23397353	Sanjana_Bhardwaj	6
23397353	Precious_Robinson	7
23397353	Ameena_Goga	8
23397351	Anne_Marie_Thow	1
23397351	Shishir_Priyadarshi	2
23397347	Lisa_Hurt	1
23397347	Augustinus_ten_Asbroek	2
23397347	Seeba_Amenga-Etego	3
23397347	Charles_Zandoh	4
23397347	Samuel_Danso	5
23397347	Karen_Edmond	6
23397347	Chris_Hurt	7
23397347	Charlotte_Tawiah	8
23397347	Zelee_Hill	9
23397347	Justin_Fenty	10
23397347	Seth_Owusu-Agyei	11
23397347	Oona_M_Campbell	12
23397347	Betty_R_Kirkwood	13
23397346	Michelle_J_Hindin	1
23397346	Charlotte_Sigurdson_Christiansen	2
23397346	B_Jane_Ferguson	3
24975354	F_M_Delawer	1
24975354	M_Isono	2
24975354	H_Ueki	3
24975354	M_Zhuben	4
24975354	M_Zafari	5
24975354	M_K_Seddiq	6
24975354	H_Habib	7
24975354	M_K_Ayoubi	8
24975353	M_Zhuben	1
24975353	F_M_Delawer	2
24975353	A_H_Andar	3
24975353	F_Salimi	4
24975353	J_Ngamvithayapong-Yanai	5
26392969	M_Tamura	1
26392969	S_G_Hinderaker	2
26392969	M_Manzi	3
26392969	R_Van_Den_Bergh	4
26392969	R_Zachariah	5
23192546	Zhenjun_Hu	1
21725060	Catherine_Johnson	1
21725060	Michele_Tinti	2
21725060	Nicola_T_Wood	3
21725060	David_G_Campbell	4
21725060	Rachel_Toth	5
21725060	Fanny_Dubois	6
21725060	Kathryn_M_Geraghty	7
21725060	Barry_H_C_Wong	8
21725060	Laura_J_Brown	9
21725060	Jennifer_Tyler	10
21725060	Aurélie_Gernez	11
21725060	Shuai_Chen	12
21725060	Silvia_Synowsky	13
21725060	Carol_MacKintosh	14
22081596	Anupama_Reddy	1
22081596	C_Chris_Huang	2
22081596	Huiqing_Liu	3
22081596	Charles_Delisi	4
22081596	Marja_T_Nevalainen	5
22081596	Sandor_Szalma	6
22081596	Gyan_Bhanot	7
19919945	Shigeo_Yoshida	1
19919945	Atsushi_Ogura	2
19919945	Keijiro_Ishikawa	3
19919945	Ayako_Yoshida	4
19919945	Richiro_Kohno	5
19919945	Yoko_Yamaji	6
19919945	Kazuho_Ikeo	7
19919945	Takashi_Gojobori	8
19919945	Toshihiro_Kono	9
19919945	Tatsuro_Ishibashi	10
19465394	Zhenjun_Hu	1
19465394	Jui-Hung_Hung	2
19465394	Yan_Wang	3
19465394	Yi-Chien_Chang	4
19465394	Chia-Ling_Huang	5
19465394	Matt_Huyck	6
19465394	Charles_DeLisi	7
18513408	Dustin_T_Holloway	1
18513408	Mark_Kon	2
18513408	Charles_DeLisi	3
18463131	Zhenjun_Hu	1
18463131	Evan_S_Snitkin	2
18463131	Charles_DeLisi	3
18428738	Zhenjun_Hu	1
18428738	Joseph_Mellor	2
